2024-08-17 01:39:52
20240817 021710.539 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240817 021710.540 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240817 021710.540 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240817 021710.540 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240817 021710.540 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240817 021710.540 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240817 021710.540 INFO             PET0 Running with ESMF Version   : v8.7.0b11-4-gf6c03c51d1
20240817 021710.540 INFO             PET0 ESMF library build date/time: "Aug 17 2024" "01:38:13"
20240817 021710.540 INFO             PET0 ESMF library build location : /glade/derecho/scratch/sacks/esmf-testing/intel_2023.2.1_mpi_g_develop/esmf
20240817 021710.540 INFO             PET0 ESMF_COMM                   : mpi
20240817 021710.540 INFO             PET0 ESMF_MOAB                   : enabled
20240817 021710.540 INFO             PET0 ESMF_LAPACK                 : enabled
20240817 021710.540 INFO             PET0 ESMF_NETCDF                 : enabled
20240817 021710.540 INFO             PET0 ESMF_PNETCDF                : disabled
20240817 021710.540 INFO             PET0 ESMF_PIO                    : enabled
20240817 021710.540 INFO             PET0 ESMF_YAMLCPP                : enabled
20240817 021710.540 INFO             PET0 mainApp STARTING
20240817 021710.545 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240817 021710.545 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240817 021710.545 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() start -----------------
