2024-09-28 05:04:34
20240928 062309.491 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240928 062309.491 INFO             PET0 !!! THE ESMF_LOG IS SET TO OUTPUT ALL LOG MESSAGES !!!
20240928 062309.491 INFO             PET0 !!!     THIS MAY CAUSE SLOWDOWN IN PERFORMANCE     !!!
20240928 062309.491 INFO             PET0 !!! FOR PRODUCTION RUNS, USE:                      !!!
20240928 062309.491 INFO             PET0 !!!                   ESMF_LOGKIND_Multi_On_Error  !!!
20240928 062309.491 INFO             PET0 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
20240928 062309.491 INFO             PET0 Running with ESMF Version   : v8.7.0b14-1-g2597b0a993
20240928 062309.491 INFO             PET0 ESMF library build date/time: "Sep 28 2024" "04:59:53"
20240928 062309.491 INFO             PET0 ESMF library build location : /glade/derecho/scratch/sacks/esmf-testing/nvhpc_23.7_mpi_g_release_8.7.0/esmf
20240928 062309.491 INFO             PET0 ESMF_COMM                   : mpi
20240928 062309.492 INFO             PET0 ESMF_MOAB                   : enabled
20240928 062309.492 INFO             PET0 ESMF_LAPACK                 : enabled
20240928 062309.492 INFO             PET0 ESMF_NETCDF                 : enabled
20240928 062309.492 INFO             PET0 ESMF_PNETCDF                : disabled
20240928 062309.492 INFO             PET0 ESMF_PIO                    : enabled
20240928 062309.492 INFO             PET0 ESMF_YAMLCPP                : enabled
20240928 062309.492 INFO             PET0 mainApp STARTING
20240928 062309.498 INFO             PET0 advection diffusion driver: InitializeGeneric intro.
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {IS}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeGeneric intro {ES}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeP0 intro.
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {IS}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 intro {ES}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {IS}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeP0 extro {ES}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeP0 extro.
20240928 062309.498 INFO             PET0   advection diffusion driver: InitializeIPDv02p1 intro.
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {IS}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() start -----------------
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:State object is invalid! Not created or deleted!
20240928 062309.498 INFO             PET0     advection diffusion driver: InitializeIPDv02p1 intro {ES}:--- StateLog() end -------------------
20240928 062309.498 INFO             PET0     >>>advection diffusion driver: entered Initialize (phase=<none>) without valid internal Clock.
20240928 062309.499 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Parent without petList.
20240928 062309.502 INFO             PET0     advection diffusion driver - Creating model component advectDiff_Nestling0 with petList of size 2 :
20240928 062309.502 INFO             PET0           0      1
20240928 062309.505 INFO             PET0     advection diffusion driver - Creating connector component advectDiff_Parent-TO-advectDiff_Nestling0 without petList.
20240928 062309.510 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Import State
20240928 062309.510 INFO             PET0     advection diffusion driver - Creating state: modelComp 1 Export State
20240928 062309.511 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Import State
20240928 062309.511 INFO             PET0     advection diffusion driver - Creating state: modelComp 2 Export State
20240928 062309.512 INFO             PET0     advectDiff_Parent: InitializeP0 intro.
20240928 062309.513 INFO             PET0     advectDiff_Parent: InitializeP0 extro.
20240928 062309.513 INFO             PET0     advectDiff_Nestling0: InitializeP0 intro.
20240928 062309.514 INFO             PET0     advectDiff_Nestling0: InitializeP0 extro.
20240928 062309.517 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 intro.
20240928 062309.517 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeP0 extro.
20240928 062309.518 INFO             PET0     advection diffusion driver: IInitAdvertise intro.
20240928 062309.518 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() start -----------------
20240928 062309.518 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:State object is invalid! Not created or deleted!
20240928 062309.518 INFO             PET0       advection diffusion driver: IInitAdvertise intro {IS}:--- StateLog() end -------------------
20240928 062309.518 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() start -----------------
20240928 062309.518 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:State object is invalid! Not created or deleted!
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise intro {ES}:--- StateLog() end -------------------
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() start -----------------
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:State object is invalid! Not created or deleted!
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {IS}:--- StateLog() end -------------------
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() start -----------------
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:State object is invalid! Not created or deleted!
20240928 062309.519 INFO             PET0       advection diffusion driver: IInitAdvertise extro {ES}:--- StateLog() end -------------------
20240928 062309.519 INFO             PET0     advection diffusion driver: IInitAdvertise extro.
20240928 062309.519 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 intro.
20240928 062309.520 INFO             PET0     advectDiff_Parent: InitializeIPDvXp01 extro.
20240928 062309.520 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 intro.
20240928 062309.521 INFO             PET0     advectDiff_Nestling0: InitializeIPDvXp01 extro.
20240928 062309.523 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 intro.
20240928 062309.528 INFO             PET0     advectDiff_Parent-TO-advectDiff_Nestling0: InitializeIPDv05p1 extro.
20240928 062309.528 INFO             PET0     advection diffusion driver: IInitAdvertiseFinish intro.
20240928 062309.528 INFO             PET0       advection diffusion driver: IInitAdvertiseFinish intro {IS}:--- StateLog() start -----------------
